code,name,theme1,theme2,theme3,theme4,theme5,theme6,theme7,theme8,theme9,theme10,theme11,theme12,theme13,theme14,theme15,theme16,theme17,theme18,theme19,theme20,theme21,theme22,theme23,theme24
052460,아이크래프트,5G(5세대 이동통신),백신여권,정치/인맥(윤석열),SI(시스템통합),,,,,,,,,,,,,,,,,,,,
173130,오파스넷,5G(5세대 이동통신),NI(네트워크통합),SI(시스템통합),재택근무/스마트워크,,,,,,,,,,,,,,,,,,,,
065530,와이어블,5G(5세대 이동통신),철도,통신장비,,,,,,,,,,,,,,,,,,,,,
069410,엔텔스,5G(5세대 이동통신),사물인터넷,클라우드 컴퓨팅,,,,,,,,,,,,,,,,,,,,,
122990,와이솔,5G(5세대 이동통신),휴대폰부품,,,,,,,,,,,,,,,,,,,,,,
242040,나무기술,5G(5세대 이동통신),SI(시스템통합),클라우드 컴퓨팅,,,,,,,,,,,,,,,,,,,,,
264450,유비쿼스,5G(5세대 이동통신),사물인터넷,통신장비,,,,,,,,,,,,,,,,,,,,,
061040,알에프텍,5G(5세대 이동통신),갤럭시 부품주,무선충전기술,보톡스(보툴리눔톡신),스마트폰,삼성페이,휴대폰부품,LED,,,,,,,,,,,,,,,,
062970,피피아이,5G(5세대 이동통신),정치/인맥(최재형),통신장비,,,,,,,,,,,,,,,,,,,,,
115440,우리넷,5G(5세대 이동통신),철도,통신장비,,,,,,,,,,,,,,,,,,,,,
105550,트루윈,5G(5세대 이동통신),자동차부품,자율주행차,전기차,,,,,,,,,,,,,,,,,,,,
353200,대덕전자,5G(5세대 이동통신),갤럭시 부품주,스마트폰,정치/인맥(윤석열),PCB(FPCB 등),,,,,,,,,,,,,,,,,,,
175140,인포마크,5G(5세대 이동통신),지능형로봇/인공지능(AI),통신장비,,,,,,,,,,,,,,,,,,,,,
093520,매커스,가상화폐(비트코인 등),드론(Drone),태양광에너지,,,,,,,,,,,,,,,,,,,,,
033320,제이씨현시스템,가상화폐(비트코인 등),드론(Drone),가상현실(VR),재택근무/스마트워크,,,,,,,,,,,,,,,,,,,,
049470,SGA,가상화폐(비트코인 등),사물인터넷,SI(시스템통합),교육/온라인 교육,보안주(정보),클라우드 컴퓨팅,,,,,,,,,,,,,,,,,,
046110,한일네트웍스,가상화폐(비트코인 등),정치/인맥(안철수),NI(네트워크통합),보안주(정보),클라우드 컴퓨팅,,,,,,,,,,,,,,,,,,,
046440,KG모빌리언스,가상화폐(비트코인 등),모바일콘텐츠(스마트폰/태블릿PC),삼성페이,인터넷은행,전자결제(전자화폐),핀테크(FinTech),,,,,,,,,,,,,,,,,,
094480,갤럭시아머니트리,가상화폐(비트코인 등),모바일솔루션(스마트폰),삼성페이,전자결제(전자화폐),쿠팡 관련주,핀테크(FinTech),SNS(소셜네트워크서비스),,,,,,,,,,,,,,,,,
057680,티사이언티픽,가상화폐(비트코인 등),모바일콘텐츠(스마트폰/태블릿PC),,,,,,,,,,,,,,,,,,,,,,
036090,위지트,가상화폐(비트코인 등),,,,,,,,,,,,,,,,,,,,,,,
021080,에이티넘인베스트,가상화폐(비트코인 등),창투사,두나무 관련주,,,,,,,,,,,,,,,,,,,,,
041190,우리기술투자,가상화폐(비트코인 등),창투사,4차산업 수혜주,두나무 관련주,,,,,,,,,,,,,,,,,,,,
121800,비덴트,가상화폐(비트코인 등),,,,,,,,,,,,,,,,,,,,,,,
064260,다날,가상화폐(비트코인 등),모바일솔루션(스마트폰),음원/음반,가상현실(VR),게임,모바일콘텐츠(스마트폰/태블릿PC),삼성페이,인터넷은행,전자결제(전자화폐),증강현실(AR),쿠팡 관련주,핀테크(FinTech),,,,,,,,,,,,
019550,SBI인베스트먼트,가상화폐(비트코인 등),창투사,4차산업 수혜주,,,,,,,,,,,,,,,,,,,,,
123840,한일진공,가상화폐(비트코인 등),스마트폰,,,,,,,,,,,,,,,,,,,,,,
042040,케이피엠테크,가상화폐(비트코인 등),마스크,日 수출 규제(국산화 등),메르스 코로나 바이러스,,,,,,,,,,,,,,,,,,,,
058630,엠게임,가상화폐(비트코인 등),메타버스(Metaverse),게임,모바일게임(스마트폰),증강현실(AR),,,,,,,,,,,,,,,,,,,
214270,퓨쳐스트림네트웍스,가상화폐(비트코인 등),광고,,,,,,,,,,,,,,,,,,,,,,
184230,SGA솔루션즈,가상화폐(비트코인 등),백신여권,블록체인,사물인터넷,SI(시스템통합),4차산업 수혜주,보안주(정보),클라우드 컴퓨팅,핀테크(FinTech),,,,,,,,,,,,,,,
036170,클라우드에어,가상화폐(비트코인 등),온실가스(탄소배출권),자동차부품,정치/인맥(윤석열),핀테크(FinTech),LED,,,,,,,,,,,,,,,,,,
036620,감성코퍼레이션,가상화폐(비트코인 등),,,,,,,,,,,,,,,,,,,,,,,
035720,카카오,가상화폐(비트코인 등),메타버스(Metaverse),블록체인,웹툰,음성인식,음원/음반,인터넷 대표주,두나무 관련주,모바일콘텐츠(스마트폰/태블릿PC),엔터테인먼트,인터넷은행,카카오뱅크 관련주,핀테크(FinTech),K-뉴딜지수,K-뉴딜지수(인터넷),SNS(소셜네트워크서비스),,,,,,,,
035420,NAVER,가상화폐(비트코인 등),메타버스(Metaverse),블록체인,웹툰,음성인식,인터넷 대표주,자율주행차,4차산업 수혜주,게임,모바일게임(스마트폰),모바일콘텐츠(스마트폰/태블릿PC),핀테크(FinTech),K-뉴딜지수,K-뉴딜지수(인터넷),SNS(소셜네트워크서비스),,,,,,,,,
101140,인바이오젠,가상화폐(비트코인 등),키오스크(KIOSK),패션/의류,코로나19(진단키트),,,,,,,,,,,,,,,,,,,,
246690,TS인베스트먼트,가상화폐(비트코인 등),창투사,크래프톤 관련주,4차산업 수혜주,두나무 관련주,일자리(취업),,,,,,,,,,,,,,,,,,
009150,삼성전기,갤럭시 부품주,무선충전기술,아이폰,자율주행차,폴더블폰,PCB(FPCB 등),MLCC(적층세라믹콘덴서),,,,,,,,,,,,,,,,,
033240,자화전자,갤럭시 부품주,스마트폰,남북경협,카메라모듈/부품,,,,,,,,,,,,,,,,,,,,
053450,세코닉스,갤럭시 부품주,스마트카(SMART CAR),자율주행차,가상현실(VR),카메라모듈/부품,휴대폰부품,,,,,,,,,,,,,,,,,,
050110,캠시스,갤럭시 부품주,스마트폰,자율주행차,정치/인맥(이재명),전기차,카메라모듈/부품,휴대폰부품,,,,,,,,,,,,,,,,,
097520,엠씨넥스,갤럭시 부품주,드론(Drone),스마트카(SMART CAR),자율주행차,바이오인식(생체인식),차량용블랙박스,카메라모듈/부품,휴대폰부품,,,,,,,,,,,,,,,,
091700,파트론,갤럭시 부품주,스마트폰,음성인식,바이오인식(생체인식),삼성페이,카메라모듈/부품,RFID(NFC 등),,,,,,,,,,,,,,,,,
052710,아모텍,갤럭시 부품주,스마트폰,전자파,삼성페이,핀테크(FinTech),휴대폰부품,MLCC(적층세라믹콘덴서),RFID(NFC 등),,,,,,,,,,,,,,,,
007810,코리아써키트,갤럭시 부품주,PCB(FPCB 등),,,,,,,,,,,,,,,,,,,,,,
051370,인터플렉스,갤럭시 부품주,스마트폰,아이폰,폴더블폰,플렉서블 디스플레이,PCB(FPCB 등),휴대폰부품,,,,,,,,,,,,,,,,,
090460,비에이치,갤럭시 부품주,아이폰,폴더블폰,PCB(FPCB 등),,,,,,,,,,,,,,,,,,,,
082210,옵트론텍,갤럭시 부품주,자율주행차,카메라모듈/부품,휴대폰부품,,,,,,,,,,,,,,,,,,,,
101390,아이엠,갤럭시 부품주,사물인터넷,4차산업 수혜주,가상현실(VR),증강현실(AR),카메라모듈/부품,,,,,,,,,,,,,,,,,,
060720,KH바텍,갤럭시 부품주,스마트폰,폴더블폰,휴대폰부품,,,,,,,,,,,,,,,,,,,,
089010,켐트로닉스,갤럭시 부품주,무선충전기술,스마트폰,자율주행차,전자파,폴더블폰,LCD 부품/소재,,,,,,,,,,,,,,,,,
101330,모베이스,갤럭시 부품주,스마트폰,휴대폰부품,,,,,,,,,,,,,,,,,,,,,
049070,인탑스,갤럭시 부품주,스마트폰,자동차부품,휴대폰부품,,,,,,,,,,,,,,,,,,,,
190510,나무가,갤럭시 부품주,스마트폰,가상현실(VR),카메라모듈/부품,휴대폰부품,,,,,,,,,,,,,,,,,,,
213420,덕산네오룩스,갤럭시 부품주,스마트폰,아이폰,플렉서블 디스플레이,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,
085670,뉴프렉스,갤럭시 부품주,PCB(FPCB 등),,,,,,,,,,,,,,,,,,,,,,
187270,신화콘텍,갤럭시 부품주,,,,,,,,,,,,,,,,,,,,,,,
004710,한솔테크닉스,갤럭시 부품주,무선충전기술,LCD 부품/소재,삼성페이,태양광에너지,휴대폰부품,LCD BLU제조,LED,,,,,,,,,,,,,,,,
025320,시노펙스,갤럭시 부품주,수소차(연료전지/부품/충전소 등),스마트폰,자동차부품,코로나19(혈장치료/혈장치료제),PCB(FPCB 등),수자원(양적/질적 개선),,,,,,,,,,,,,,,,,
238090,앤디포스,갤럭시 부품주,아이폰,코로나19(진단/치료제/백신 개발 등),코로나19(진단키트),휴대폰부품,,,,,,,,,,,,,,,,,,,
192650,드림텍,갤럭시 부품주,스마트폰,자율주행차,코로나19(진단/치료제/백신 개발 등),바이오인식(생체인식),코로나19(진단키트),LED,,,,,,,,,,,,,,,,,
272290,이녹스첨단소재,갤럭시 부품주,반도체 재료/부품,아이폰,日 수출 규제(국산화 등),폴더블폰,PCB(FPCB 등),OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,
125210,아모그린텍,갤럭시 부품주,스마트폰,PCB(FPCB 등),스마트그리드(지능형전력망),전기차,,,,,,,,,,,,,,,,,,,
294140,레몬,갤럭시 부품주,마스크,스마트폰,전자파,코로나19(혈장치료/혈장치료제),휴대폰부품,,,,,,,,,,,,,,,,,,
204270,제이앤티씨,갤럭시 부품주,스마트폰,휴대폰부품,,,,,,,,,,,,,,,,,,,,,
148150,세경하이테크,갤럭시 부품주,스마트폰,폴더블폰,휴대폰부품,,,,,,,,,,,,,,,,,,,,
000720,현대건설,건설 대표주,원자력발전,테마파크,남북경협,GTX(수도권 광역급행철도),,,,,,,,,,,,,,,,,,,
047040,대우건설,건설 대표주,원자력발전,수자원(양적/질적 개선),GTX(수도권 광역급행철도),,,,,,,,,,,,,,,,,,,,
006360,GS건설,건설 대표주,원자력발전,수자원(양적/질적 개선),GTX(수도권 광역급행철도),,,,,,,,,,,,,,,,,,,,
028260,삼성물산,건설 대표주,종합상사,지주사,패션/의류,자원개발,,,,,,,,,,,,,,,,,,,
294870,HDC현대산업개발,건설 대표주,GTX(수도권 광역급행철도),,,,,,,,,,,,,,,,,,,,,,
375500,DL이앤씨,건설 대표주,원자력발전,GTX(수도권 광역급행철도),,,,,,,,,,,,,,,,,,,,,
267270,현대건설기계,건설기계,,,,,,,,,,,,,,,,,,,,,,,
241560,두산밥캣,건설기계,지주사,,,,,,,,,,,,,,,,,,,,,,
042670,두산인프라코어,건설기계,LNG(액화천연가스),,,,,,,,,,,,,,,,,,,,,,
010240,흥국,건설기계,정치/인맥(유시민),,,,,,,,,,,,,,,,,,,,,,
041440,현대에버다임,건설기계,재난/안전(지진 등),북한 광물자원개발,,,,,,,,,,,,,,,,,,,,,
109860,동일금속,건설기계,,,,,,,,,,,,,,,,,,,,,,,
015230,대창단조,건설기계,,,,,,,,,,,,,,,,,,,,,,,
019770,서연탑메탈,건설기계,자동차부품,정치/인맥(윤석열),정치/인맥(문재인),,,,,,,,,,,,,,,,,,,,
073640,테라사이언스,건설기계,,,,,,,,,,,,,,,,,,,,,,,
053160,프리엠스,건설기계,정치/인맥(안철수),정치/인맥(이재명),화폐/금융자동화기기(디지털화폐 등),,,,,,,,,,,,,,,,,,,,
210540,디와이파워,건설기계,,,,,,,,,,,,,,,,,,,,,,,
036890,진성티이씨,건설기계,수소차(연료전지/부품/충전소 등),,,,,,,,,,,,,,,,,,,,,,
017550,수산중공업,건설기계,정치/인맥(김무성),정치/인맥(정세균),북한 광물자원개발,,,,,,,,,,,,,,,,,,,,
317850,대모,건설기계,,,,,,,,,,,,,,,,,,,,,,,
009450,경동나비엔,겨울,스마트홈(홈네트워크),,,,,,,,,,,,,,,,,,,,,,
002700,신일전자,겨울,공기청정기,여름,밥솥,제습기,,,,,,,,,,,,,,,,,,,
037070,파세코,겨울,여름,황사/미세먼지,리모델링/인테리어,제습기,,,,,,,,,,,,,,,,,,,
008470,부스타,겨울,,,,,,,,,,,,,,,,,,,,,,,
036460,한국가스공사,겨울,도시가스,셰일가스(Shale Gas),자원개발,환율하락 수혜,LNG(액화천연가스),,,,,,,,,,,,,,,,,,
004690,삼천리,겨울,도시가스,LNG(액화천연가스),,,,,,,,,,,,,,,,,,,,,
071320,지역난방공사,겨울,LNG(액화천연가스),,,,,,,,,,,,,,,,,,,,,,
015350,부산가스,겨울,도시가스,,,,,,,,,,,,,,,,,,,,,,
016710,대성홀딩스,겨울,도시가스,교육/온라인 교육,MVNO(가상이동통신망사업자),,,,,,,,,,,,,,,,,,,,
017390,서울가스,겨울,도시가스,자원개발,,,,,,,,,,,,,,,,,,,,,
034590,인천도시가스,겨울,도시가스,,,,,,,,,,,,,,,,,,,,,,
015360,예스코홀딩스,겨울,도시가스,지주사,,,,,,,,,,,,,,,,,,,,,
117580,대성에너지,겨울,도시가스,,,,,,,,,,,,,,,,,,,,,,
053050,지에스이,겨울,도시가스,,,,,,,,,,,,,,,,,,,,,,
000100,유한양행,겨울,면역항암제,제약업체,K-뉴딜지수(바이오),"백신/진단시약/방역(신종플루, AI 등)",치매,코로나19(덱사메타손),K-뉴딜지수,,,,,,,,,,,,,,,,
006280,녹십자,겨울,바이오시밀러(복제 바이오의약품),제대혈,제약업체,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),코로나19(혈장치료/혈장치료제),남북경협,"백신/진단시약/방역(신종플루, AI 등)",유전자 치료제/분석,코로나19(모더나),,,,,,,,,,,,,
128940,한미약품,겨울,바이오시밀러(복제 바이오의약품),제약업체,K-뉴딜지수(바이오),"백신/진단시약/방역(신종플루, AI 등)",K-뉴딜지수,,,,,,,,,,,,,,,,,,
000020,동화약품,겨울,제약업체,,,,,,,,,,,,,,,,,,,,,,
009290,광동제약,겨울,제약업체,"백신/진단시약/방역(신종플루, AI 등)",,,,,,,,,,,,,,,,,,,,,
111770,영원무역,겨울,패션/의류,,,,,,,,,,,,,,,,,,,,,,
005610,SPC삼립,겨울,음식료업종,,,,,,,,,,,,,,,,,,,,,,
215000,골프존,겨울,골프,K-뉴딜지수,K-뉴딜지수(게임),,,,,,,,,,,,,,,,,,,,
267290,경동도시가스,겨울,도시가스,,,,,,,,,,,,,,,,,,,,,,
016590,신대양제지,골판지 제조,,,,,,,,,,,,,,,,,,,,,,,
002310,아세아제지,골판지 제조,제지,,,,,,,,,,,,,,,,,,,,,,
002200,한국수출포장,골판지 제조,제지,,,,,,,,,,,,,,,,,,,,,,
011280,태림포장,골판지 제조,,,,,,,,,,,,,,,,,,,,,,,
014160,대영포장,골판지 제조,정치/인맥(윤석열),,,,,,,,,,,,,,,,,,,,,,
004150,한솔홀딩스,골판지 제조,지주사,폐기물처리,,,,,,,,,,,,,,,,,,,,,
006740,영풍제지,골판지 제조,,,,,,,,,,,,,,,,,,,,,,,
016100,리더스코스메틱,골판지 제조,화장품,,,,,,,,,,,,,,,,,,,,,,
017650,대림제지,골판지 제조,,,,,,,,,,,,,,,,,,,,,,,
023600,삼보판지,골판지 제조,,,,,,,,,,,,,,,,,,,,,,,
008730,율촌화학,골판지 제조,日 수출 규제(국산화 등),,,,,,,,,,,,,,,,,,,,,,
021240,코웨이,공기청정기,여름,화장품,황사/미세먼지,수자원(양적/질적 개선),제습기,,,,,,,,,,,,,,,,,,
044340,위닉스,공기청정기,여름,황사/미세먼지,스마트홈(홈네트워크),제습기,,,,,,,,,,,,,,,,,,,
045520,크린앤사이언스,공기청정기,마스크,황사/미세먼지,메르스 코로나 바이러스,,,,,,,,,,,,,,,,,,,,
043260,성호전자,공기청정기,LED,,,,,,,,,,,,,,,,,,,,,,
058610,에스피지,공기청정기,전기자전거,가상현실(VR),제습기,철도,,,,,,,,,,,,,,,,,,,
071460,위니아딤채,공기청정기,여름,황사/미세먼지,제습기,,,,,,,,,,,,,,,,,,,,
284740,쿠쿠홈시스,공기청정기,여름,제습기,,,,,,,,,,,,,,,,,,,,,
067170,오텍,공기청정기,여름,재난/안전(지진 등),고령화 사회(노인복지),코로나19(음압병실/음압구급차),쿠팡 관련주,,,,,,,,,,,,,,,,,,
016920,카스,공기청정기,정치/인맥(이재명),,,,,,,,,,,,,,,,,,,,,,
030000,제일기획,광고,,,,,,,,,,,,,,,,,,,,,,,
035000,지투알,광고,,,,,,,,,,,,,,,,,,,,,,,
010470,오리콤,광고,,,,,,,,,,,,,,,,,,,,,,,
123570,이엠넷,광고,,,,,,,,,,,,,,,,,,,,,,,
051160,지어소프트,광고,마켓컬리 관련주,모바일솔루션(스마트폰),소매유통,,,,,,,,,,,,,,,,,,,,
089600,나스미디어,광고,,,,,,,,,,,,,,,,,,,,,,,
214320,이노션,광고,,,,,,,,,,,,,,,,,,,,,,,
127710,아시아경제,광고,미디어(방송/신문),,,,,,,,,,,,,,,,,,,,,,
230360,에코마케팅,광고,,,,,,,,,,,,,,,,,,,,,,,
216050,인크로스,광고,,,,,,,,,,,,,,,,,,,,,,,
263700,케어랩스,광고,백신여권,U-Healthcare(원격진료),,,,,,,,,,,,,,,,,,,,,
237820,플레이디,광고,,,,,,,,,,,,,,,,,,,,,,,
273060,와이즈버즈,광고,,,,,,,,,,,,,,,,,,,,,,,
236810,엔비티,광고,웹툰,2021 상반기 신규상장,쿠팡 관련주,토스 관련주,,,,,,,,,,,,,,,,,,,
321820,와이더플래닛,광고,2021 상반기 신규상장,지능형로봇/인공지능(AI),쿠팡 관련주,,,,,,,,,,,,,,,,,,,,
030720,동원수산,구제역/광우병 수혜,수산,,,,,,,,,,,,,,,,,,,,,,
006090,사조오양,구제역/광우병 수혜,수산,,,,,,,,,,,,,,,,,,,,,,
003680,한성기업,구제역/광우병 수혜,수산,,,,,,,,,,,,,,,,,,,,,,
014580,태경비케이,구제역/광우병 수혜,비료,아프리카 돼지열병(ASF),LED,,,,,,,,,,,,,,,,,,,,
003960,사조대림,구제역/광우병 수혜,수산,,,,,,,,,,,,,,,,,,,,,,
004970,신라교역,구제역/광우병 수혜,수산,,,,,,,,,,,,,,,,,,,,,,
006040,동원산업,구제역/광우병 수혜,수산,,,,,,,,,,,,,,,,,,,,,,
007160,사조산업,구제역/광우병 수혜,수산,,,,,,,,,,,,,,,,,,,,,,
025870,신라에스지,구제역/광우병 수혜,수산,아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,,,,
027740,마니커,구제역/광우병 수혜,"스포츠행사 수혜(올림픽, 월드컵 등)",여름,육계,아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,,
136480,하림,구제역/광우병 수혜,"스포츠행사 수혜(올림픽, 월드컵 등)",여름,육계,아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,,
088910,동우팜투테이블,구제역/광우병 수혜,"스포츠행사 수혜(올림픽, 월드컵 등)",여름,육계,아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,,
011150,CJ씨푸드,구제역/광우병 수혜,수산,,,,,,,,,,,,,,,,,,,,,,
035810,이지홀딩스,구제역/광우병 수혜,"스포츠행사 수혜(올림픽, 월드컵 등)",여름,육계,지주사,사료,아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,
027710,팜스토리,구제역/광우병 수혜,"스포츠행사 수혜(올림픽, 월드컵 등)",여름,육계,사료,아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,
036480,대성미생물,구제역/광우병 수혜,"백신/진단시약/방역(신종플루, AI 등)",아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,,,,
018620,우진비앤지,구제역/광우병 수혜,농업,메르스 코로나 바이러스,"백신/진단시약/방역(신종플루, AI 등)",비료,사료,아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,
005860,한일사료,구제역/광우병 수혜,사료,아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,,,,
006980,우성사료,구제역/광우병 수혜,사료,아프리카 돼지열병(ASF),정치/인맥(문재인),,,,,,,,,,,,,,,,,,,,
208140,정다운,구제역/광우병 수혜,정치/인맥(이재명),아프리카 돼지열병(ASF),음식료업종,,,,,,,,,,,,,,,,,,,,
900110,이스트아시아홀딩스,국내 상장 중국기업,패션/의류,,,,,,,,,,,,,,,,,,,,,,
900120,씨케이에이치,국내 상장 중국기업,,,,,,,,,,,,,,,,,,,,,,,
900070,글로벌에스엠,국내 상장 중국기업,수소차(연료전지/부품/충전소 등),지주사,,,,,,,,,,,,,,,,,,,,,
900250,크리스탈신소재,국내 상장 중국기업,그래핀,,,,,,,,,,,,,,,,,,,,,,
900260,로스웰,국내 상장 중국기업,지주사,전기차,,,,,,,,,,,,,,,,,,,,,
900270,헝셩그룹,국내 상장 중국기업,엔젤산업,지주사,출산장려정책,,,,,,,,,,,,,,,,,,,,
900280,골든센츄리,국내 상장 중국기업,지주사,농업,,,,,,,,,,,,,,,,,,,,,
900300,오가닉티코스메틱,국내 상장 중국기업,엔젤산업,지주사,화장품,,,,,,,,,,,,,,,,,,,,
900310,컬러레이,국내 상장 중국기업,화장품,,,,,,,,,,,,,,,,,,,,,,
900340,윙입푸드,국내 상장 중국기업,지주사,아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,,,,
291230,삼성스팩2호,기업인수목적회사(SPAC),,,,,,,,,,,,,,,,,,,,,,,
307160,하나머스트제6호스팩,기업인수목적회사(SPAC),,,,,,,,,,,,,,,,,,,,,,,
307070,SK4호스팩,기업인수목적회사(SPAC),,,,,,,,,,,,,,,,,,,,,,,
307870,상상인이안1호스팩,기업인수목적회사(SPAC),,,,,,,,,,,,,,,,,,,,,,,
